fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
4222581971591833582,Organic Search,0,France,not available in demo dataset,,,95,4,,20170205,1486367679,PAGE,,,24990000,,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2019191562232737785,Organic Search,0,United States,not available in demo dataset,,,,1,,20170502,1493766773,PAGE,,,10990000,,GGOEGHPB071610,Google Twill Cap,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8544809672913156132,Organic Search,59983,United States,not available in demo dataset,,,60,3,,20170116,1484609916,PAGE,,,7990000,,GGOEYOLR080599,YouTube Notebook and Pen Set,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9354743630262063167,Organic Search,0,United Kingdom,not available in demo dataset,,,31,5,,20170106,1483729696,PAGE,,,9990000,,GGOEYOCR078099,YouTube Spiral Journal with Pen,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1190157758014088095,Direct,0,Switzerland,Zurich,,,,1,,20170503,1493842704,PAGE,,,69990000,,GGOEGBRJ037399,Google Rucksack,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
4085706487271443509,Organic Search,71066,United States,not available in demo dataset,,,374,8,,20170202,1486048506,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1157259778996997767,Referral,49033,United States,Mountain View,,,248,8,,20170304,1488678399,PAGE,,,99990000,,GGOEGBRA037499,Waterproof Backpack,Home/Bags/Backpacks/,(not set),USD,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,0,1,
0288800529104250334,Organic Search,0,United States,not available in demo dataset,,,,1,,20161022,1477175606,PAGE,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4249778263291615654,Direct,103530,United States,not available in demo dataset,,,104,5,,20161205,1480975226,PAGE,,,0,,9184620,Google Men's Performance Full Zip Jacket Black,(not set),(not set),USD,,,,,Google Men's Watershed Full Zip Hoodie Grey,,/google+redesign/,0,1,
0855265669670534854,Referral,42434,United States,New York,,,131,7,,20161120,1479691800,PAGE,,,44790000,,GGOEGAAX0360,Google Women's Fleece Hoodie,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9942589137014781950,Organic Search,10429,United States,not available in demo dataset,,,87,8,,20170226,1488126951,PAGE,,,74990000,,GGOEGAAX0573,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6805408291748941516,Organic Search,116578,Czechia,not available in demo dataset,,,186,7,,20160903,1472897402,PAGE,,,145990000,,GGOEGEVB070599,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,
7629742485926516945,Direct,26293,United States,not available in demo dataset,,,26,2,1,20170714,1500077702,PAGE,,,59990000,,GGOEGESB015199,Google Flashlight,Home/Electronics/Flashlights/,(not set),USD,,,,,Flashlights | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
8534651008932318277,Organic Search,283175,Germany,not available in demo dataset,,,307,3,,20170206,1486404227,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3221736886040608159,Organic Search,181976,Philippines,not available in demo dataset,,,238,6,,20160812,1471053057,PAGE,,,21990000,,GGOEGAAX0589,Google Men's Short Sleeve Performance Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
1454362838853249196,Organic Search,0,United States,not available in demo dataset,,,,1,,20170610,1497136924,PAGE,,,14990000,,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2144195476156406991,Organic Search,0,United States,Chicago,,,,1,,20170614,1497487950,PAGE,,,18990000,,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
972041563186219281,Direct,0,United States,not available in demo dataset,,,,1,,20170123,1485181197,PAGE,,,16990000,,GGOEGAAX0663,Android Toddler Short Sleeve T-shirt Pink,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2336922747854029388,Affiliates,0,Panama,not available in demo dataset,,,,1,,20170130,1485789473,PAGE,,,2990000,,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2993417888999561842,Affiliates,18059,Brazil,Rio de Janeiro,,,18,2,,20161117,1479385805,PAGE,,,10990000,,GGOEGCLB020832,Softsided Travel Pouch Set,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
3110350852045829143,Organic Search,0,Czechia,not available in demo dataset,,,,1,,20161227,1482868901,PAGE,,,24990000,,GGOEGAAX0314,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1363870416865393949,Organic Search,0,Canada,not available in demo dataset,,,,1,,20161124,1480041107,PAGE,,,119990000,,GGOEGAAX0569,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2746846225438417356,Direct,0,United States,not available in demo dataset,,,,1,,20170430,1493572544,PAGE,,,21990000,,GGOEGAAX0042,Android Stretch Fit Hat,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
2602517319030978868,Organic Search,0,Singapore,not available in demo dataset,,,,1,1,20170724,1500912590,PAGE,,,18990000,,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8758438323070387098,Organic Search,627726,United States,Chicago,,,628,2,,20161225,1482719873,PAGE,,,9990000,,GGOEGDHG014499,Google Infuser-Top Water Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
3344512751025524092,Organic Search,0,United States,not available in demo dataset,,,,1,,20170123,1485225159,PAGE,,,7990000,,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
079827535407240779,Direct,43482,United States,New York,,,43,4,,20161214,1481738020,PAGE,,,16990000,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2739175998416307439,Direct,158752,United States,Stanford,,,169,4,,20170505,1493999941,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7108523952674805398,Paid Search,83576,United States,not available in demo dataset,,,84,5,,20170211,1486803893,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8892721714800819516,Organic Search,96574,United States,not available in demo dataset,,,97,5,,20170628,1498699138,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9679378371146514980,Direct,27412,Germany,not available in demo dataset,,,359,5,,20160826,1472217511,PAGE,,,8990000,,GGOEGFQB013799,Compact Selfie Stick,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
8587538616815823598,Organic Search,0,United States,not available in demo dataset,,,40,3,,20161209,1481342753,PAGE,,,16990000,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
0193658851061964474,Referral,221079,United States,not available in demo dataset,,,221,7,,20161004,1475613288,PAGE,,,4990000,,GGOEGCBC074299,Google Device Stand,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/store.html,0,1,
3346265463408409629,Organic Search,107294,Czechia,not available in demo dataset,,,157,9,,20160811,1470905674,PAGE,,,92990000,,GGOEGAAX0566,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's-Outerwear,,/google+redesign/,0,1,
1548504653194257531,Paid Search,417024,United States,not available in demo dataset,,,417,6,2,20170706,1499380650,PAGE,,,69990000,,GGOEGBRJ037399,Google Rucksack,Home/Bags/Backpacks/,(not set),USD,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,0,1,
9386200298139569704,Organic Search,51716,United States,Boston,,,52,2,,20170502,1493739171,PAGE,,,4990000,,GGOEGBJC019999,Collapsible Shopping Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
0786306219538102915,Direct,0,Mexico,not available in demo dataset,,,1185,2,1,20170706,1499383902,PAGE,,,14990000,,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8833546635169551739,Paid Search,51635,United States,not available in demo dataset,,,52,4,,20160928,1475077386,PAGE,,,2500000,,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,
3079113428129168293,Direct,201203,Brazil,not available in demo dataset,,,310,5,,20170303,1488601766,PAGE,,,28990000,,GGOEGOAB021499,Metal Texture Roller Pen,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,
7831666888692381138,Organic Search,321927,United States,not available in demo dataset,,,322,3,,20161121,1479761752,PAGE,,,99000000,,GGOENEBB079399,Nest® Protect Smoke + CO Black Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
7595017667548941124,Organic Search,185649,France,not available in demo dataset,,,186,7,1,20170729,1501396160,PAGE,,,11990000,,GGOEGKWR060810,Google Bib Red,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3498183350800781540,Organic Search,0,Brazil,not available in demo dataset,,,,1,,20161030,1477873658,PAGE,,,16990000,,GGOEGAAX0107,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
673258972283435348,Organic Search,0,Serbia,not available in demo dataset,,,,1,,20170605,1496669065,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4911852335940098299,Organic Search,0,Netherlands,not available in demo dataset,,,,1,,20170430,1493585227,PAGE,,,19990000,,GGOEYOCR077399,YouTube RFID Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2170068928167451911,Organic Search,0,United Kingdom,London,,,17,2,,20170527,1495879703,PAGE,,,19990000,,GGOEYOCR077399,YouTube RFID Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4319400898388563515,Organic Search,0,United Kingdom,not available in demo dataset,,,,1,,20170311,1489224368,PAGE,,,24990000,,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
1848128557381316856,Referral,0,United States,not available in demo dataset,,,47,2,,20160901,1472770666,PAGE,,,16990000,,GGOEGAAX0340,Google Men's Vintage Badge Tee Green,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
4022763545085520896,Organic Search,72821,United States,not available in demo dataset,,,73,3,,20170227,1488204092,PAGE,,,8990000,,GGOEGDWC020199,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,(not set),USD,,,,,Mugs & Cups | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
3315951095352372609,Organic Search,0,India,not available in demo dataset,,,,1,,20160819,1471594833,PAGE,,,39990000,,GGOEGAAX0310,Google Heavyweight Long Sleeve Hero Tee Burgundy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
491194990594294298,Organic Search,0,United States,not available in demo dataset,,,,1,,20170226,1488163446,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4932381202653178215,Direct,181240,United States,Mountain View,,,181,2,,20161019,1476917473,PAGE,,,0,,10 52233,Sports Water Bottle,Drinkware,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,
0192435363865468615,Organic Search,0,Slovakia,not available in demo dataset,,,,1,1,20170712,1499883678,PAGE,,,19990000,,GGOEYOCR077399,YouTube RFID Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9656650036187907623,Direct,0,United States,San Antonio,,,,1,,20170609,1497050638,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1976609411235317451,Referral,39144,United States,Mountain View,,,39,3,,20161004,1475603959,PAGE,,,13590000,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/,(not set),USD,,,,,Men's,,/google+redesign/,0,1,
2258841381223991695,Organic Search,23314,United States,New York,,,117,4,,20160805,1470408647,PAGE,,,14990000,,GGOEGBPB021199,Google Slim Utility Travel Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8515182557955913098,Organic Search,0,Malaysia,not available in demo dataset,,,363,4,,20160925,1474788594,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
7269675755736311716,Referral,253474,United States,Palo Alto,,,253,2,,20170509,1494362762,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9494166543100701086,Direct,79223,United States,not available in demo dataset,,,172,7,,20161116,1479327457,PAGE,,,99000000,,GGOENEBB079299,Nest® Protect Smoke + CO Black Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
7562874050962377594,Organic Search,5093,United States,not available in demo dataset,,,5,2,,20170406,1491506056,PAGE,,,18990000,,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1869599090210681270,Referral,0,United States,Mountain View,,,1657,2,,20170416,1492368641,PAGE,,,2990000,,GGOEWFKA082999,Waze Baby on Board Window Decal,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
9539750915408551434,Direct,108255,Canada,not available in demo dataset,,,141,5,,20160902,1472857885,PAGE,,,31990000,,GGOEGHPB003410,Google Snapback Hat Black,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand,,/google+redesign/,0,1,
9122853412822766272,Organic Search,0,Netherlands,not available in demo dataset,,,,1,1,20170708,1499509869,PAGE,,,16990000,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3372965619745615431,Organic Search,39292,Denmark,not available in demo dataset,,,39,2,,20170416,1492366634,PAGE,,,22990000,,GGOEGHPB003410,Google Snapback Hat Black,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6803505544428348044,Referral,105360,United States,Palo Alto,,,116,5,,20170629,1498796259,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
501995745362861405,Organic Search,21196,United States,Charlotte,,,63,5,,20161205,1480992008,PAGE,,,2990000,,GGOEGAAX0074,Google 22 oz Water Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
100353102992704986,Organic Search,609464,United States,Mountain View,,,636,7,,20160810,1470859932,PAGE,,,19990000,,GGOEGAAX0366,Google Women's Scoop Neck Tee White,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/store.html,0,1,
635979283233986893,Organic Search,203753,Venezuela,not available in demo dataset,,,225,4,,20170219,1487519118,PAGE,,,0,,9182761,Google Women's Yoga Jacket Black,(not set),(not set),USD,,,,,Google Wool Heather Cap Heather/Navy,,/google+redesign/,0,1,
465414483209753734,Organic Search,0,Malaysia,not available in demo dataset,,,288,4,,20170113,1484313867,PAGE,,,24990000,,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7528423119384997061,Organic Search,0,United Kingdom,not available in demo dataset,,,,1,,20160828,1472389970,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube,,/google+redesign/,0,1,
9836279249830113358,Organic Search,0,United Kingdom,not available in demo dataset,,,,1,1,20170727,1501183293,PAGE,,,14990000,,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2451257138105433624,Organic Search,64448,United States,not available in demo dataset,,,64,3,,20160904,1473035598,PAGE,,,7990000,,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube,,/google+redesign/,0,1,
9598776732856767230,Direct,341196,Taiwan,not available in demo dataset,,,390,3,,20170608,1496972660,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4832101923072890845,Direct,0,Taiwan,(not set),,,,1,,20160803,1470285826,PAGE,,,2500000,,GGOEGOAQ012899,Ballpoint LED Light Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,
5745218093204445253,Direct,59575,United States,not available in demo dataset,,,60,2,,20161003,1475517954,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's-Outerwear,,/google+redesign/,0,1,
4932381202653178215,Direct,0,United States,Mountain View,,,,1,,20170125,1485385531,PAGE,,,0,,10 52237,24oz USA Made Aluminum Bottle,Drinkware,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,
3212345587033797890,Organic Search,0,United States,San Jose,,,,1,,20170609,1497055684,PAGE,,,0,,9182737,Google Women's 3/4 Sleeve Baseball Raglan Heather/Black,(not set),(not set),USD,,,,,Google Laptop Backpack,,/google+redesign/,0,1,
528143874715730239,Organic Search,1864,United States,New York,,,2,2,,20170516,1494936572,PAGE,,,20990000,,GGOEGAAX0357,Android Men's Vintage Tank,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6623032253381163361,Organic Search,0,United Kingdom,not available in demo dataset,,,,1,,20170608,1496924885,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
6479255003555492825,Organic Search,0,Switzerland,not available in demo dataset,,,,1,,20170302,1488525963,PAGE,,,16990000,,GGOEGAAX0107,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1669411318017186508,Referral,10855,Switzerland,not available in demo dataset,,,11,2,,20170318,1489853174,PAGE,,,145990000,,GGOEGEVB070599,Google G Noise-reducing Bluetooth Headphones,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1933855258494959564,Organic Search,0,United States,not available in demo dataset,,,26,2,,20170503,1493864665,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8134457531307751744,Organic Search,27453,United States,not available in demo dataset,,,27,2,,20170611,1497212036,PAGE,,,69990000,,GGOEGAAX0593,Google Men's Airflow 1/4 Zip Pullover Lapis,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2650428228881760965,Referral,5610,United States,not available in demo dataset,,,6,2,2,20170717,1500352696,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4215347458239853405,Organic Search,0,United States,not available in demo dataset,,,,1,,20170609,1497035410,PAGE,,,27990000,,GGOEGEVB071799,Google Pocket Bluetooth Speaker,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/store.html,0,1,
742105017231509178,Organic Search,0,United States,Chicago,,,26,2,1,20170708,1499574596,PAGE,,,16990000,,GGOEGAAX0284,Women's YouTube Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2609734173011221430,Organic Search,307501,United Kingdom,not available in demo dataset,,,308,2,,20170629,1498757620,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
779250625467783267,Organic Search,31207,Hong Kong,Hong Kong,,,61,4,1,20170727,1501177653,PAGE,,,1990000,,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
4249841064420155126,Organic Search,90031,United States,Pittsburgh,,,187,4,,20170215,1487184681,PAGE,,,18990000,,GGOEGAAX0321,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4862246545425319345,Direct,0,United States,New York,,,32,4,,20161108,1478637472,PAGE,,,1500000,,GGOEGODR017799,Recycled Mouse Pad,Home/Electronics/Electronics Accessories/,(not set),USD,,,,,Accessories | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
005787330574537251,Direct,0,United States,Bellflower,,,,1,1,20170704,1499209838,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
567627379990157936,Organic Search,92346,Canada,not available in demo dataset,,,92,5,,20161021,1477097201,PAGE,,,74990000,,GGOEGAAX0582,Google Women's Lightweight Microfleece Jacket,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1665962358239275965,Organic Search,198694,United States,not available in demo dataset,,,199,3,,20161212,1481605858,PAGE,,,119990000,,GGOEGAAX0569,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Performance Wear/,(not set),USD,,,,,Men's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9326743846556988891,Referral,122015,United States,New York,,,122,5,,20170302,1488477251,PAGE,,,1200000,,GGOEGODR017799,Recycled Mouse Pad,Home/Electronics/Electronics Accessories/,(not set),USD,,,,,Accessories | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
4108706946035541175,Organic Search,74735,United States,not available in demo dataset,,,75,4,,20170530,1496190694,PAGE,,,23990000,,GGOEGAAX0364,Google Women's Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8434111895664413087,Organic Search,0,United States,not available in demo dataset,,,,1,,20170115,1484498584,PAGE,,,18990000,,GGOEGHPJ080110,Google 5-Panel Cap,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2801105872771278347,Direct,20137,United States,San Jose,,,61,4,,20161211,1481516812,PAGE,,,16990000,,GGOEGAAX0320,Android Men's Short Sleeve Hero Tee White,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4092063202362541683,Organic Search,149801,United States,not available in demo dataset,,,150,6,,20170103,1483453097,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
